user_id,count_orders,average_spend,return_ratio,segment_id
68550,2,61.54,1.0,1
68551,3,26.39,0.0,4
68553,2,20.92,0.0,4
68554,2,26.5,0.0,4
68556,2,15.99,0.0,4
68557,1,65.0,1.0,1
68560,1,58.0,0.0,1
68561,5,161.09,0.0,2
68562,1,46.99,0.0,4
68564,1,55.95,0.0,1
68565,1,25.0,0.0,4
68567,2,22.47,0.0,4
68568,1,3.99,0.0,4
68569,1,50.0,0.0,4
68571,1,25.0,0.0,4
68572,3,50.22,0.0,4
68574,1,20.0,0.0,4
68579,1,13.99,0.0,4
68580,3,53.31,0.0,1
68582,2,22.45,0.0,4
68585,1,9.29,0.0,4
68586,2,143.99,0.0,2
68587,2,52.5,0.0,4
68592,1,25.0,0.0,4
68594,1,62.0,1.0,1
68596,3,381.0,0.0,5
68598,1,34.75,0.0,4
68599,1,49.99,0.0,4
68601,2,57.25,0.0,1
68606,1,32.0,0.0,4
68609,1,98.0,1.0,1
68610,1,22.93,0.0,4
68611,2,36.49,0.0,4
68612,3,62.66,1.0,1
68615,1,72.7,0.0,1
68617,3,64.66,0.0,1
68618,3,22.59,0.0,4
68622,2,25.75,0.0,4
68623,2,83.0,0.0,1
68630,2,29.0,0.0,4
68631,1,99.99,0.0,1
68632,2,29.49,0.0,4
68633,3,80.0,0.0,1
68635,1,31.95,0.0,4
68638,1,9.84,0.0,4
68641,1,22.99,0.0,4
68644,1,101.0,0.0,1
68647,1,13.59,1.0,4
68648,2,181.88,0.0,2
68650,2,25.95,0.0,4
68651,1,42.99,0.0,4
68653,1,38.98,0.0,4
68655,1,60.0,0.0,1
68656,2,43.49,0.0,4
68657,1,21.0,0.0,4
68658,8,94.74,0.375,1
68660,1,29.99,0.0,4
68662,1,74.0,1.0,1
68663,1,46.99,0.0,4
68667,1,11.99,0.0,4
68669,1,44.99,0.0,4
68671,1,139.99,0.0,2
68673,1,300.0,0.0,5
68677,1,69.95,0.0,1
68679,1,14.5,0.0,4
68681,6,34.17,0.0,4
68683,1,25.0,0.0,4
68684,4,54.74,0.5,1
68685,1,10.87,0.0,4
68686,1,39.95,0.0,4
68688,1,11.76,0.0,4
68689,1,12.99,0.0,4
68690,4,128.89,0.0,2
68691,2,25.45,0.0,4
68693,2,98.98,1.0,1
68694,4,46.61,1.0,4
68696,3,75.5,0.0,1
68698,1,11.99,0.0,4
68704,1,259.99,0.0,5
68706,3,92.65,0.0,1
68708,1,65.0,0.0,1
68709,2,81.46,0.0,1
68714,1,25.0,0.0,4
68715,1,79.5,0.0,1
68716,5,60.7,0.0,1
68717,5,61.17,0.0,1
68719,2,83.99,0.0,1
68723,2,92.97,0.0,1
68724,4,75.25,0.0,1
68725,2,47.25,0.0,4
68726,1,72.0,0.0,1
68727,1,59.0,0.0,1
68729,1,100.99,0.0,1
68734,1,34.98,0.0,4
68735,1,100.0,0.0,1
68737,1,33.99,1.0,4
68738,2,124.5,0.0,2
68740,2,20.98,1.0,4
68743,2,126.0,0.0,2
68745,1,39.99,0.0,4
68746,1,19.49,0.0,4
68747,1,25.0,0.0,4
68749,1,34.52,0.0,4
68750,3,34.05,0.0,4
68751,2,38.98,0.0,4
68756,2,54.99,0.5,1
68758,3,60.79,0.0,1
68761,1,8.99,0.0,4
68762,2,18.49,0.0,4
68764,1,99.0,0.0,1
68767,2,43.25,0.0,4
68770,3,34.93,0.0,4
68771,4,97.64,0.0,1
68775,4,55.11,0.5,1
68776,1,18.0,0.0,4
68778,1,41.0,0.0,4
68783,1,49.99,1.0,4
68785,1,60.0,1.0,1
68786,3,73.81,0.0,1
68789,1,25.0,0.0,4
68791,1,10.0,0.0,4
68793,3,48.07,0.0,4
68794,1,81.95,0.0,1
68795,2,44.97,0.0,4
68798,3,26.87,0.0,4
68799,1,39.99,0.0,4
68800,2,40.5,0.0,4
68807,5,51.76,0.0,4
68813,1,99.5,0.0,1
68814,2,20.34,0.0,4
68816,3,27.66,0.0,4
68817,1,32.0,0.0,4
68820,3,38.16,0.0,4
68822,1,32.0,0.0,4
68823,1,39.99,0.0,4
68826,3,111.8,0.0,1
68828,1,89.95,0.0,1
68834,3,29.11,0.6666666666666666,4
68837,1,11.77,0.0,4
68838,1,54.99,0.0,1
68839,1,219.0,0.0,2
68841,6,145.74,0.0,2
68842,4,72.24,0.0,1
68843,2,71.58,0.0,1
68846,2,56.12,0.0,1
68848,2,70.0,0.0,1
68850,4,21.3,0.75,4
68852,1,14.07,0.0,4
68853,2,43.48,0.5,4
68855,1,18.5,1.0,4
68858,1,120.0,0.0,2
68861,4,69.24,0.0,1
68867,2,55.99,0.0,1
68868,1,22.0,0.0,4
68872,4,64.56,0.0,1
68873,4,61.39,0.0,1
68875,1,85.79,0.0,1
68877,1,46.99,0.0,4
68879,3,40.15,0.0,4
68884,2,242.5,0.0,5
68885,2,27.5,0.0,4
68887,6,54.14,0.0,1
68890,1,396.0,0.0,5
68892,1,59.95,0.0,1
68893,2,37.48,0.0,4
68894,1,14.2,0.0,4
68895,1,43.99,0.0,4
68897,1,19.21,0.0,4
68899,1,21.99,1.0,4
68900,1,34.97,0.0,4
68901,3,99.31,0.6666666666666666,1
68906,1,15.3,0.0,4
68907,1,11.99,0.0,4
68908,3,43.86,0.0,4
68909,1,14.0,0.0,4
68910,4,30.81,0.0,4
68911,1,329.99,0.0,5
68912,2,47.74,0.0,4
68913,1,50.0,0.0,4
68914,3,52.38,0.0,4
68915,8,59.57,0.0,1
68917,2,47.26,0.0,4
68919,1,45.0,0.0,4
68924,1,128.0,0.0,2
68926,2,117.48,0.0,2
68928,1,18.53,0.0,4
68931,1,350.0,0.0,5
68934,1,39.99,0.0,4
68936,6,38.58,0.0,4
68937,3,76.38,0.0,1
68938,1,29.95,0.0,4
68940,5,61.6,0.0,1
68942,1,13.5,0.0,4
68943,2,27.49,0.0,4
68946,2,36.99,0.0,4
68949,4,33.78,0.0,4
68951,1,74.99,0.0,1
68952,1,21.6,0.0,4
68953,1,16.99,0.0,4
68958,2,74.5,0.0,1
68959,1,45.56,0.0,4
68960,1,27.0,0.0,4
68961,2,27.74,0.0,4
68964,2,25.0,1.0,4
68966,1,24.0,1.0,4
68968,2,29.97,0.0,4
68969,1,84.99,0.0,1
68970,2,108.8,0.0,1
68971,2,127.48,0.5,2
68974,1,148.5,0.0,2
68977,1,39.24,0.0,4
68979,4,110.49,0.0,1
68981,1,259.99,0.0,5
68984,1,100.0,0.0,1
68986,1,28.99,0.0,4
68989,1,83.56,1.0,1
68993,1,16.38,0.0,4
68994,3,89.97,0.0,1
68995,2,92.21,0.0,1
68997,2,43.69,0.0,4
69001,2,35.28,0.0,4
69002,1,62.99,0.0,1
69003,1,59.5,0.0,1
69005,3,32.83,0.0,4
69006,1,129.95,0.0,2
69011,1,24.0,0.0,4
69013,1,48.0,0.0,4
69014,3,79.81,0.0,1
69015,5,39.4,0.0,4
69017,9,77.12,0.3333333333333333,1
69021,2,36.87,0.0,4
69024,1,100.0,0.0,1
69027,1,25.0,0.0,4
69028,1,97.49,0.0,1
69029,1,24.91,0.0,4
69031,2,49.99,0.0,4
69032,2,23.47,0.0,4
69036,4,47.43,0.0,4
69038,5,32.18,0.0,4
69039,2,114.49,0.0,2
69040,2,165.49,0.0,2
69042,3,84.05,0.0,1
69044,1,22.99,0.0,4
69048,2,16.94,0.0,4
69053,4,68.9,0.0,1
69055,3,77.65,0.0,1
69057,1,48.99,0.0,4
69058,5,94.64,0.0,1
69061,2,20.43,0.0,4
69063,1,14.99,1.0,4
69065,1,29.99,0.0,4
69069,3,60.76,0.0,1
69071,2,26.28,0.0,4
69072,1,28.99,0.0,4
69073,8,48.23,0.0,4
69075,3,121.32,0.0,2
69077,2,43.5,0.0,4
69079,1,199.99,0.0,2
69080,2,32.49,0.0,4
69081,6,70.31,0.0,1
69085,1,30.0,0.0,4
69086,1,39.99,0.0,4
69087,2,86.0,0.0,1
69089,5,27.49,0.0,4
69090,1,49.95,0.0,4
69092,1,22.0,0.0,4
69093,2,36.0,0.0,4
69096,2,36.9,0.0,4
69100,1,59.5,0.0,1
69101,1,25.0,1.0,4
69104,2,29.16,0.0,4
69107,2,37.0,0.0,4
69108,2,82.33,0.0,1
69109,2,43.49,0.0,4
69110,1,29.99,0.0,4
69111,3,43.82,0.0,4
69112,1,38.0,0.0,4
69113,3,41.06,0.0,4
69114,1,158.0,0.0,2
69115,1,74.0,0.0,1
69116,1,53.19,0.0,1
69117,1,44.21,0.0,4
69120,1,29.99,0.0,4
69122,1,6.07,0.0,4
69126,2,114.25,0.0,2
69127,2,33.98,0.0,4
69129,1,8.9,0.0,4
69131,3,15.32,0.0,4
69132,2,56.98,1.0,1
69136,2,188.98,0.5,2
69139,1,129.95,0.0,2
69140,1,14.99,0.0,4
69142,1,9.99,0.0,4
69146,1,69.99,0.0,1
69147,6,63.34,0.6666666666666666,1
69149,4,75.25,0.5,1
69150,1,50.99,0.0,4
69151,2,17.75,0.0,4
69152,7,47.63,0.42857142857142855,4
69153,8,111.44,0.0,1
69155,3,32.32,0.0,4
69157,6,63.44,0.3333333333333333,1
69158,2,227.0,0.0,2
69159,1,89.0,0.0,1
69161,2,15.5,0.0,4
69163,6,69.13,0.0,1
69164,3,45.17,0.0,4
69165,5,27.95,0.0,4
69167,1,20.0,0.0,4
69169,6,43.49,0.0,4
69174,2,29.97,0.0,4
69175,1,217.99,0.0,2
69176,1,15.99,0.0,4
69178,1,6.99,0.0,4
69179,1,69.99,0.0,1
69180,2,64.95,0.0,1
69181,2,38.0,0.0,4
69184,2,19.47,0.0,4
69185,1,99.95,0.0,1
69187,1,52.0,1.0,4
69188,3,29.59,0.0,4
69189,1,31.0,0.0,4
69190,7,47.19,0.0,4
69192,1,169.0,0.0,2
69193,3,54.67,0.0,1
69195,3,73.81,0.0,1
69197,1,115.0,0.0,2
69199,1,39.5,0.0,4
69200,1,20.99,0.0,4
69201,1,26.91,0.0,4
69204,2,187.97,0.0,2
69205,6,35.82,0.0,4
69206,4,38.5,0.0,4
69207,3,45.94,0.0,4
69218,1,11.14,0.0,4
69223,1,49.5,0.0,4
69226,2,14.48,0.5,4
69228,1,53.0,0.0,1
69229,2,62.44,0.0,1
69233,1,75.0,0.0,1
69234,2,28.0,1.0,4
69236,2,28.22,0.0,4
69237,4,126.83,0.0,2
69239,3,58.88,0.0,1
69240,3,34.51,0.0,4
69243,1,15.0,0.0,4
69244,1,15.6,0.0,4
69246,1,45.0,1.0,4
69248,1,24.46,0.0,4
69250,2,124.49,0.0,2
69251,1,37.95,1.0,4
69252,1,39.22,0.0,4
69253,1,34.94,0.0,4
69255,2,48.0,0.0,4
69256,1,26.75,0.0,4
69257,2,35.99,0.5,4
69258,1,29.99,0.0,4
69260,2,12.05,0.0,4
69261,1,69.99,0.0,1
69263,2,186.64,0.0,2
69266,1,17.5,0.0,4
69268,3,43.97,0.0,4
69269,1,8.99,0.0,4
69270,1,119.99,0.0,2
69274,4,99.31,0.0,1
69276,4,21.02,0.0,4
69279,3,23.92,0.3333333333333333,4
69284,1,129.0,0.0,2
69286,1,57.95,0.0,1
69287,2,24.0,0.0,4
69289,1,35.2,0.0,4
69294,2,163.5,0.0,2
69295,3,22.63,0.6666666666666666,4
69297,1,32.99,0.0,4
69298,1,18.0,0.0,4
69299,1,35.99,0.0,4
69303,1,28.99,0.0,4
69308,3,21.93,0.0,4
69309,1,169.0,0.0,2
69311,1,89.5,0.0,1
69313,1,32.9,0.0,4
69315,5,55.6,0.0,1
69317,1,89.99,0.0,1
69318,4,35.4,0.0,4
69321,1,154.97,0.0,2
69323,1,189.95,0.0,2
69326,4,62.78,0.25,1
69327,1,8.49,0.0,4
69328,4,72.0,0.0,1
69329,1,88.0,0.0,1
69332,2,37.5,0.0,4
69333,1,39.99,0.0,4
69335,1,46.0,0.0,4
69337,2,29.74,0.0,4
69341,3,32.96,1.0,4
69345,4,45.74,0.0,4
69346,1,22.0,0.0,4
69348,2,97.5,0.0,1
69351,2,137.47,0.5,2
69354,2,44.25,0.0,4
69355,2,14.04,0.0,4
69359,2,28.49,0.0,4
69362,3,116.33,0.6666666666666666,2
69363,2,46.5,0.0,4
69365,2,19.73,0.0,4
69370,2,49.14,0.0,4
69371,1,49.0,0.0,4
69378,7,51.6,0.0,4
69379,1,12.0,0.0,4
69381,3,22.8,0.0,4
69383,2,36.22,0.5,4
69386,4,31.79,0.0,4
69387,2,81.27,0.0,1
69388,5,25.92,0.2,4
69389,1,32.95,0.0,4
69390,6,62.45,0.0,1
69391,1,28.95,0.0,4
69392,2,25.98,0.0,4
69394,3,20.47,0.0,4
69395,2,195.01,0.0,2
69396,1,188.0,0.0,2
69399,1,138.0,0.0,2
69401,1,25.0,0.0,4
69402,1,17.99,0.0,4
69403,2,31.99,0.0,4
69406,2,101.57,0.0,1
69409,2,189.5,0.0,2
69410,6,138.4,0.0,2
69411,1,22.99,0.0,4
69412,1,74.0,1.0,1
69413,1,110.6,0.0,1
69414,2,24.07,0.5,4
69417,1,49.95,0.0,4
69418,1,12.99,0.0,4
69419,2,70.74,1.0,1
69421,2,57.75,1.0,1
69422,1,49.5,1.0,4
69423,5,30.08,0.0,4
69424,1,34.99,0.0,4
69428,2,11.06,0.0,4
69429,3,180.7,0.0,2
69430,2,78.99,0.0,1
69431,1,195.0,0.0,2
69433,2,42.49,0.0,4
69435,1,37.5,0.0,4
69436,3,38.81,0.0,4
69442,1,235.0,0.0,5
69444,1,45.0,0.0,4
69445,1,29.0,0.0,4
69447,1,10.97,0.0,4
69448,4,46.03,0.0,4
69449,1,109.5,0.0,1
69451,1,75.0,0.0,1
69455,1,106.0,0.0,1
69457,1,29.99,0.0,4
69459,1,41.96,0.0,4
69460,1,27.95,0.0,4
69464,2,38.74,0.0,4
69467,2,139.0,0.0,2
69468,1,149.99,0.0,2
69474,2,135.4,0.0,2
69476,1,39.0,0.0,4
69477,1,48.0,1.0,4
69479,1,75.95,0.0,1
69482,4,75.5,0.0,1
69484,1,28.0,0.0,4
69488,1,11.99,0.0,4
69490,9,34.88,0.0,4
69492,2,36.57,0.0,4
69493,1,71.99,0.0,1
69495,2,31.95,0.0,4
69497,3,73.46,0.0,1
69501,2,25.93,0.0,4
69502,1,24.31,1.0,4
69503,1,79.5,0.0,1
69504,3,21.43,0.0,4
69508,2,75.8,0.0,1
69509,1,119.99,0.0,2
69510,1,41.99,0.0,4
69511,1,90.0,1.0,1
69512,1,54.99,0.0,1
69514,1,64.95,0.0,1
69517,2,32.0,0.5,4
69524,1,68.0,0.0,1
69525,1,13.9,0.0,4
69526,1,119.07,0.0,2
69529,3,69.67,1.0,1
69530,4,53.61,0.0,1
69531,2,14.42,0.0,4
69534,1,275.0,0.0,5
69535,1,34.99,0.0,4
69536,5,44.29,0.0,4
69540,6,55.93,0.0,1
69543,2,120.49,0.0,2
69544,1,39.99,0.0,4
69545,2,79.0,0.0,1
69546,1,28.05,0.0,4
69548,2,70.0,1.0,1
69549,1,68.0,1.0,1
69550,2,81.08,0.0,1
69559,7,62.17,0.0,1
69562,1,128.0,0.0,2
69564,1,176.0,0.0,2
69567,2,23.01,0.0,4
69569,1,23.0,0.0,4
69570,1,44.0,0.0,4
69571,1,12.99,0.0,4
69572,6,39.31,0.6666666666666666,4
69575,5,50.18,0.2,4
69578,2,67.5,0.5,1
69579,1,55.0,0.0,1
69580,1,62.0,0.0,1
69581,2,22.74,0.0,4
69583,2,119.0,0.0,2
69587,2,38.95,0.0,4
69588,1,89.99,0.0,1
69589,2,25.0,0.0,4
69592,1,26.0,0.0,4
69593,2,42.04,0.0,4
69596,2,28.49,0.0,4
69598,1,59.99,0.0,1
69599,4,22.49,0.0,4
69600,1,60.0,0.0,1
69601,1,39.99,0.0,4
69604,2,15.95,0.0,4
69605,2,25.99,0.0,4
69607,4,28.24,0.0,4
69609,2,14.47,0.0,4
69612,3,119.73,0.6666666666666666,2
69614,1,51.0,0.0,4
69616,1,20.0,0.0,4
69617,2,26.28,1.0,4
69618,1,25.5,0.0,4
69620,1,78.0,0.0,1
69621,4,101.69,0.0,1
69623,2,34.72,1.0,4
69625,1,59.95,0.0,1
69626,2,109.0,0.0,1
69631,1,9.95,0.0,4
69633,2,41.98,0.0,4
69636,4,106.22,0.0,1
69638,3,23.99,0.0,4
69639,1,23.0,0.0,4
69640,3,64.94,0.0,1
69641,1,99.99,0.0,1
69642,1,35.99,0.0,4
69643,1,46.0,0.0,4
69644,4,35.04,0.0,4
69646,1,19.0,0.0,4
69647,1,25.0,0.0,4
69649,1,57.39,1.0,1
69653,4,39.62,0.0,4
69654,1,160.0,0.0,2
69656,1,348.0,0.0,5
69657,1,250.0,0.0,5
69658,3,87.99,0.0,1
69659,1,159.99,0.0,2
69660,1,37.99,0.0,4
69661,2,29.49,0.0,4
69663,7,46.42,0.5714285714285714,4
69665,2,34.99,0.0,4
69667,1,36.0,0.0,4
69669,1,34.99,1.0,4
69671,2,57.5,0.0,1
69672,7,48.14,0.0,4
69673,3,27.48,0.0,4
69674,5,56.09,0.0,1
69677,1,49.99,0.0,4
69679,1,39.99,1.0,4
69681,7,77.89,0.42857142857142855,1
69683,2,56.49,0.0,1
69684,1,39.99,0.0,4
69685,3,65.98,0.0,1
69686,1,39.99,0.0,4
69687,1,21.99,0.0,4
69689,1,99.99,0.0,1
69690,3,22.15,0.0,4
69691,1,65.0,0.0,1
69693,1,89.99,0.0,1
69694,3,40.5,0.0,4
69700,2,81.98,0.0,1
69703,1,38.99,0.0,4
69707,1,39.99,0.0,4
69708,1,82.99,0.0,1
69709,1,9.09,0.0,4
69710,1,15.9,0.0,4
69711,1,28.99,0.0,4
69714,1,46.99,0.0,4
69715,1,199.0,0.0,2
69717,4,44.07,0.25,4
69720,1,8.0,0.0,4
69723,1,17.66,0.0,4
69724,2,35.4,0.0,4
69725,2,4.04,0.0,4
69727,2,59.99,0.0,1
69730,4,56.09,0.0,1
69732,1,20.99,0.0,4
69733,1,17.2,0.0,4
69734,1,11.99,0.0,4
69735,2,24.21,0.0,4
69738,3,62.21,0.0,1
69739,1,25.0,0.0,4
69740,2,56.99,0.0,1
69743,3,63.2,0.6666666666666666,1
69744,2,35.29,0.0,4
69747,1,47.99,0.0,4
69748,1,55.0,0.0,1
69749,1,88.0,0.0,1
69750,2,19.59,0.0,4
69751,1,98.0,0.0,1
69754,5,31.14,0.0,4
69755,1,60.0,0.0,1
69756,1,189.0,0.0,2
69759,1,15.0,1.0,4
69760,1,39.99,0.0,4
69762,2,20.97,0.0,4
69764,1,36.88,0.0,4
69765,1,60.0,0.0,1
69767,2,70.65,0.0,1
69770,1,9.95,0.0,4
69771,2,38.82,0.5,4
69773,1,188.0,0.0,2
69774,2,21.49,0.0,4
69775,1,66.0,0.0,1
69776,1,88.0,0.0,1
69777,2,24.49,1.0,4
69778,1,68.0,0.0,1
69780,1,126.0,0.0,2
69782,3,86.66,0.0,1
69783,1,27.95,0.0,4
69785,4,46.62,0.0,4
69789,5,37.64,0.0,4
69790,8,77.37,0.0,1
69791,2,27.48,0.0,4
69800,1,24.95,0.0,4
69803,1,36.99,0.0,4
69808,1,98.0,0.0,1
69810,2,46.5,0.5,4
69812,1,8.0,0.0,4
69813,1,25.0,0.0,4
69814,2,67.8,0.0,1
69815,1,36.0,0.0,4
69816,1,198.0,0.0,2
69820,2,140.62,0.0,2
69825,1,18.0,0.0,4
69826,2,34.65,0.0,4
69827,2,56.0,0.0,1
69829,1,27.95,0.0,4
69830,4,32.11,0.0,4
69831,2,45.0,0.0,4
69833,1,99.99,0.0,1
69837,2,36.75,0.0,4
69840,2,71.25,0.0,1
69846,1,29.99,0.0,4
69847,2,29.23,0.0,4
69848,2,56.49,0.0,1
69850,4,38.75,0.0,4
69851,4,78.0,0.0,1
69853,1,65.0,1.0,1
69854,3,28.66,0.0,4
69856,2,78.75,0.0,1
69858,1,23.53,1.0,4
69859,1,89.0,0.0,1
69861,2,57.43,0.5,1
69862,1,25.0,0.0,4
69864,5,59.99,0.0,1
69865,3,38.98,0.0,4
69866,2,19.27,0.0,4
69867,1,20.0,0.0,4
69868,1,39.99,0.0,4
69870,1,15.0,0.0,4
69871,1,22.97,0.0,4
69872,1,34.0,0.0,4
69873,2,30.15,0.5,4
69875,1,38.97,0.0,4
69883,3,51.11,0.0,4
69884,4,54.35,0.0,1
69886,1,16.0,0.0,4
69887,1,23.95,1.0,4
69888,1,49.0,0.0,4
69889,1,25.0,0.0,4
69890,2,34.27,0.0,4
69891,1,99.99,0.0,1
69894,1,27.99,0.0,4
69896,3,85.69,0.0,1
69898,2,43.0,0.0,4
69901,1,16.95,0.0,4
69903,7,40.68,0.42857142857142855,4
69904,2,59.5,0.0,1
69905,3,30.62,0.0,4
69906,2,52.08,0.0,4
69907,1,68.0,0.0,1
69908,4,17.31,0.0,4
69910,1,27.0,0.0,4
69912,1,45.95,0.0,4
69914,1,46.0,0.0,4
69915,1,79.0,0.0,1
69917,2,58.75,0.0,1
69918,1,32.0,0.0,4
69920,2,91.5,1.0,1
69921,6,71.41,0.6666666666666666,1
69924,1,22.97,0.0,4
69925,1,120.0,0.0,2
69926,1,19.99,0.0,4
69927,1,29.99,0.0,4
69929,2,145.0,0.0,2
69930,1,279.99,0.0,5
69933,5,40.37,0.2,4
69935,4,21.48,0.5,4
69936,1,98.0,1.0,1
69938,2,51.0,0.0,4
69940,2,40.83,0.0,4
69943,1,15.55,0.0,4
69944,1,68.0,0.0,1
69945,1,60.0,0.0,1
69946,2,476.5,1.0,5
69947,1,20.0,0.0,4
69948,1,54.0,0.0,1
69949,1,8.99,0.0,4
69952,2,50.0,1.0,4
69954,1,20.87,0.0,4
69955,1,65.0,0.0,1
69960,3,68.31,0.0,1
69961,3,69.42,0.0,1
69963,1,59.0,0.0,1
69964,2,119.5,0.0,2
69967,2,40.25,0.0,4
69968,1,29.99,0.0,4
69972,5,39.98,0.0,4
69973,3,20.81,0.0,4
69974,2,64.49,0.0,1
69975,2,26.39,0.0,4
69976,1,55.49,0.0,1
69978,2,54.5,0.0,1
69980,1,24.99,0.0,4
69983,1,23.98,0.0,4
69985,1,29.99,0.0,4
69986,1,78.0,0.0,1
69991,1,148.0,0.0,2
69993,2,58.25,0.0,1
69994,1,79.99,1.0,1
69995,1,14.99,0.0,4
70000,7,105.0,0.0,1
70001,2,55.22,0.0,1
70003,3,197.0,0.0,2
70005,2,38.48,0.0,4
70008,2,35.75,0.0,4
70009,5,78.92,0.0,1
70010,3,37.99,0.3333333333333333,4
70014,3,16.16,0.0,4
70016,6,53.68,0.0,1
70018,1,24.99,0.0,4
70019,5,35.36,0.0,4
70020,3,65.78,0.0,1
70022,1,60.94,0.0,1
70023,1,18.75,1.0,4
70024,1,48.0,0.0,4
70025,1,59.99,0.0,1
70026,2,72.34,0.0,1
70028,2,118.99,0.0,2
70030,2,35.35,0.0,4
70032,5,35.59,0.0,4
70033,1,43.97,0.0,4
70036,1,49.99,0.0,4
70037,1,20.0,0.0,4
70039,2,118.97,1.0,2
70041,1,42.0,0.0,4
70043,1,18.99,0.0,4
70044,1,51.87,0.0,4
70045,1,9.97,0.0,4
70053,2,65.68,0.0,1
70056,3,88.66,0.0,1
70058,3,31.37,0.0,4
70059,2,14.99,0.0,4
70062,2,38.0,0.0,4
70064,1,19.99,0.0,4
70065,1,108.0,0.0,1
70067,2,24.34,0.0,4
70069,2,26.55,0.0,4
70070,1,11.45,0.0,4
70072,3,33.33,1.0,4
70075,1,9.99,0.0,4
70076,4,35.87,0.5,4
70079,4,17.32,0.0,4
70082,1,45.0,0.0,4
70084,1,33.99,0.0,4
70089,2,29.99,0.0,4
70093,1,55.49,0.0,1
70094,2,37.5,0.0,4
70095,3,18.64,0.0,4
70097,1,59.5,0.0,1
70098,3,47.81,0.3333333333333333,4
70100,1,24.97,0.0,4
70101,3,123.55,0.0,2
70106,1,57.95,0.0,1
70107,2,100.0,0.5,1
70108,1,98.0,0.0,1
70109,2,23.91,0.0,4
70112,1,22.5,0.0,4
70113,3,328.53,0.0,5
70117,3,46.31,1.0,4
70118,1,50.0,0.0,4
70128,5,69.99,0.0,1
70129,2,30.62,0.0,4
70131,1,24.97,0.0,4
70132,6,36.51,0.0,4
70134,2,29.44,0.0,4
70135,1,97.1,0.0,1
70136,1,49.95,0.0,4
70137,3,81.32,0.0,1
70138,1,56.96,1.0,1
70139,1,282.0,0.0,5
70141,1,25.0,1.0,4
70144,4,20.9,0.0,4
70148,1,8.89,1.0,4
70155,1,24.28,0.0,4
70159,2,21.99,0.0,4
70161,2,26.0,0.0,4
70162,2,30.95,0.0,4
70163,2,25.98,0.5,4
70164,7,74.99,0.0,1
70165,1,27.0,0.0,4
70168,3,26.31,0.0,4
70169,1,98.64,0.0,1
70170,1,70.0,0.0,1
70172,1,27.59,1.0,4
70173,1,20.95,0.0,4
70177,3,289.32,1.0,5
70179,3,33.21,0.0,4
70180,2,25.5,0.0,4
70181,1,11.97,0.0,4
70182,3,84.83,0.0,1
70183,1,64.95,0.0,1
70189,1,50.0,0.0,4
70195,2,30.5,0.0,4
70198,2,59.74,0.0,1
70202,1,16.0,0.0,4
70203,1,23.0,1.0,4
70204,1,31.99,0.0,4
70205,1,44.0,0.0,4
70207,3,79.63,0.0,1
70210,4,38.29,0.0,4
70212,5,50.99,0.0,4
70213,1,66.5,0.0,1
70214,1,19.99,0.0,4
70216,1,13.27,0.0,4
70217,1,13.89,0.0,4
70218,1,28.99,0.0,4
70219,1,39.5,0.0,4
70220,1,23.99,1.0,4
70222,2,51.75,0.0,4
70223,1,150.0,0.0,2
70228,1,29.0,0.0,4
70229,2,13.42,0.5,4
70231,2,47.7,0.0,4
70232,3,50.83,0.0,4
70233,1,66.96,0.0,1
70235,1,85.68,0.0,1
70236,2,43.5,0.0,4
70238,1,36.0,0.0,4
70240,1,29.99,0.0,4
70245,2,49.83,0.0,4
70247,1,21.05,0.0,4
70255,1,28.0,0.0,4
70256,1,62.0,1.0,1
70257,1,48.95,0.0,4
70258,1,10.0,0.0,4
70259,2,24.99,0.0,4
70260,1,99.0,0.0,1
70263,4,57.37,0.0,1
70266,2,112.45,0.0,1
70269,1,44.95,0.0,4
70270,2,19.5,0.0,4
70271,5,26.48,0.0,4
70273,2,30.48,0.0,4
70276,1,39.99,0.0,4
70277,1,38.0,0.0,4
70278,1,39.99,0.0,4
70279,1,37.98,0.0,4
70280,2,37.49,0.0,4
70282,4,59.75,0.75,1
70286,1,34.98,1.0,4
70287,1,35.19,0.0,4
70293,1,73.03,0.0,1
70295,1,75.0,0.0,1
70299,1,57.95,0.0,1
70301,1,59.0,0.0,1
70302,1,44.0,0.0,4
70307,1,79.99,0.0,1
70308,1,60.3,0.0,1
70314,3,53.33,0.3333333333333333,1
70315,3,117.88,0.0,2
70316,1,36.67,0.0,4
70318,3,51.54,0.0,4
70319,2,47.61,0.0,4
70320,1,55.0,0.0,1
70321,1,49.49,0.0,4
70324,6,115.82,0.0,2
70327,1,49.99,0.0,4
70330,2,41.32,0.0,4
70331,1,39.99,0.0,4
70332,5,42.27,0.0,4
70335,3,169.32,0.0,2
70336,3,63.13,0.0,1
70337,1,52.0,1.0,4
70339,3,20.83,0.0,4
70344,1,18.99,1.0,4
70349,1,52.0,0.0,4
70351,2,142.49,0.0,2
70356,2,35.0,1.0,4
70357,2,52.47,0.0,4
70358,1,16.0,0.0,4
70359,2,54.45,0.0,1
70361,2,35.85,0.0,4
70363,1,35.0,0.0,4
70364,4,106.84,0.0,1
70365,1,54.95,0.0,1
70366,1,32.0,0.0,4
70367,7,77.92,0.0,1
70368,1,49.03,0.0,4
70370,2,42.45,0.0,4
70376,5,74.81,0.0,1
70377,1,38.95,0.0,4
70379,1,199.99,0.0,2
70380,1,59.95,0.0,1
